ID,koppen,year,doy,longitude,latitude,value
US-Oho,Dfa,2025,217,-83.8438,41.5545,0.5779
US-Oho,Dfa,2025,233,-83.8438,41.5545,0.7481
US-Slt,Dfa,2003,9,-74.596,39.9138,0.2181
US-Slt,Dfa,2003,25,-74.596,39.9138,0.2631
US-Slt,Dfa,2003,41,-74.596,39.9138,0.0767
US-Slt,Dfa,2003,57,-74.596,39.9138,0.2659
US-Slt,Dfa,2003,73,-74.596,39.9138,0.2422
US-Slt,Dfa,2003,89,-74.596,39.9138,0.2334
US-Slt,Dfa,2003,105,-74.596,39.9138,0.2548
US-Slt,Dfa,2003,121,-74.596,39.9138,0.3143
US-Slt,Dfa,2003,137,-74.596,39.9138,0.3971
US-Slt,Dfa,2003,153,-74.596,39.9138,0.6445
US-Slt,Dfa,2003,169,-74.596,39.9138,0.6051
US-Slt,Dfa,2003,185,-74.596,39.9138,0.6312
US-Slt,Dfa,2003,201,-74.596,39.9138,0.543
US-Slt,Dfa,2003,217,-74.596,39.9138,0.4944
US-Slt,Dfa,2003,233,-74.596,39.9138,0.5583
US-Slt,Dfa,2003,249,-74.596,39.9138,0.4742
US-Slt,Dfa,2003,265,-74.596,39.9138,0.5001
US-Slt,Dfa,2003,281,-74.596,39.9138,0.3478
US-Slt,Dfa,2003,297,-74.596,39.9138,0.2738
US-Slt,Dfa,2003,313,-74.596,39.9138,0.2345
US-Slt,Dfa,2003,329,-74.596,39.9138,0.2426
US-Slt,Dfa,2003,345,-74.596,39.9138,0.2269
US-Slt,Dfa,2003,361,-74.596,39.9138,0.2425
US-Slt,Dfa,2004,9,-74.596,39.9138,0.2167
US-Slt,Dfa,2004,25,-74.596,39.9138,0.2634
US-Slt,Dfa,2004,41,-74.596,39.9138,0.2375
US-Slt,Dfa,2004,57,-74.596,39.9138,0.2697
US-Slt,Dfa,2004,73,-74.596,39.9138,0.2298
US-Slt,Dfa,2004,89,-74.596,39.9138,0.2501
US-Slt,Dfa,2004,105,-74.596,39.9138,0.2363
US-Slt,Dfa,2004,121,-74.596,39.9138,0.2878
US-Slt,Dfa,2004,137,-74.596,39.9138,0.5298
US-Slt,Dfa,2004,153,-74.596,39.9138,0.5789
US-Slt,Dfa,2004,169,-74.596,39.9138,0.7139
US-Slt,Dfa,2004,185,-74.596,39.9138,0.5863
US-Slt,Dfa,2004,201,-74.596,39.9138,0.6529
US-Slt,Dfa,2004,217,-74.596,39.9138,0.5199
US-Slt,Dfa,2004,233,-74.596,39.9138,0.5358
US-Slt,Dfa,2004,249,-74.596,39.9138,0.5587
US-Slt,Dfa,2004,265,-74.596,39.9138,0.4583
US-Slt,Dfa,2004,281,-74.596,39.9138,0.4798
US-Slt,Dfa,2004,297,-74.596,39.9138,0.2562
US-Slt,Dfa,2004,313,-74.596,39.9138,0.2487
US-Slt,Dfa,2004,329,-74.596,39.9138,0.221
US-Slt,Dfa,2004,345,-74.596,39.9138,0.2218
US-Slt,Dfa,2004,361,-74.596,39.9138,0.2268
US-Slt,Dfa,2005,9,-74.596,39.9138,0.2376
US-Slt,Dfa,2005,25,-74.596,39.9138,0.1132
US-Slt,Dfa,2005,41,-74.596,39.9138,0.2448
US-Slt,Dfa,2005,57,-74.596,39.9138,0.22
US-Slt,Dfa,2005,73,-74.596,39.9138,0.217
US-Slt,Dfa,2005,89,-74.596,39.9138,0.2285
US-Slt,Dfa,2005,105,-74.596,39.9138,0.2601
US-Slt,Dfa,2005,121,-74.596,39.9138,0.3823
US-Slt,Dfa,2005,137,-74.596,39.9138,0.5257
US-Slt,Dfa,2005,153,-74.596,39.9138,0.5475
US-Slt,Dfa,2005,169,-74.596,39.9138,0.6522
US-Slt,Dfa,2005,185,-74.596,39.9138,0.5251
US-Slt,Dfa,2005,201,-74.596,39.9138,0.6296
US-Slt,Dfa,2005,217,-74.596,39.9138,0.5339
US-Slt,Dfa,2005,233,-74.596,39.9138,0.5264
US-Slt,Dfa,2005,249,-74.596,39.9138,0.4429
US-Slt,Dfa,2005,265,-74.596,39.9138,0.2126
US-Slt,Dfa,2005,281,-74.596,39.9138,0.4163
US-Slt,Dfa,2005,297,-74.596,39.9138,0.362
US-Slt,Dfa,2005,313,-74.596,39.9138,0.2213
US-Slt,Dfa,2005,329,-74.596,39.9138,0.2269
US-Slt,Dfa,2005,345,-74.596,39.9138,0.2468
US-Slt,Dfa,2005,361,-74.596,39.9138,0.2634
US-Slt,Dfa,2006,9,-74.596,39.9138,0.2507
US-Slt,Dfa,2006,25,-74.596,39.9138,0.2416
US-Slt,Dfa,2006,41,-74.596,39.9138,0.2199
US-Slt,Dfa,2006,57,-74.596,39.9138,0.2129
US-Slt,Dfa,2006,73,-74.596,39.9138,0.2171
US-Slt,Dfa,2006,89,-74.596,39.9138,0.2519
US-Slt,Dfa,2006,105,-74.596,39.9138,0.2595
US-Slt,Dfa,2006,121,-74.596,39.9138,0.3242
US-Slt,Dfa,2006,137,-74.596,39.9138,0.5972
US-Slt,Dfa,2006,153,-74.596,39.9138,0.6205
US-Slt,Dfa,2006,169,-74.596,39.9138,0.6322
US-Slt,Dfa,2006,185,-74.596,39.9138,0.6197
US-Slt,Dfa,2006,201,-74.596,39.9138,0.5937
US-Slt,Dfa,2006,217,-74.596,39.9138,0.5532
US-Slt,Dfa,2006,233,-74.596,39.9138,0.4893
US-Slt,Dfa,2006,249,-74.596,39.9138,0.4627
US-Slt,Dfa,2006,265,-74.596,39.9138,0.4881
US-Slt,Dfa,2006,281,-74.596,39.9138,0.4655
US-Slt,Dfa,2006,297,-74.596,39.9138,0.2853
US-Slt,Dfa,2006,313,-74.596,39.9138,0.2582
US-Slt,Dfa,2006,329,-74.596,39.9138,0.2385
US-Slt,Dfa,2006,345,-74.596,39.9138,0.2221
US-Slt,Dfa,2006,361,-74.596,39.9138,0.2348
US-Slt,Dfa,2007,9,-74.596,39.9138,0.2422
US-Slt,Dfa,2007,25,-74.596,39.9138,0.2492
US-Slt,Dfa,2007,41,-74.596,39.9138,0.2154
US-Slt,Dfa,2007,57,-74.596,39.9138,0.2264
US-Slt,Dfa,2007,73,-74.596,39.9138,0.2653
US-Slt,Dfa,2007,89,-74.596,39.9138,0.2462
US-Slt,Dfa,2007,105,-74.596,39.9138,0.2174
US-Slt,Dfa,2007,121,-74.596,39.9138,0.3859
US-Slt,Dfa,2007,137,-74.596,39.9138,0.5225
US-Slt,Dfa,2007,153,-74.596,39.9138,0.5045
US-Slt,Dfa,2007,169,-74.596,39.9138,0.3578
US-Slt,Dfa,2007,185,-74.596,39.9138,0.4445
US-Slt,Dfa,2007,201,-74.596,39.9138,0.4693
US-Slt,Dfa,2007,217,-74.596,39.9138,0.465
US-Slt,Dfa,2007,233,-74.596,39.9138,0.4231
US-Slt,Dfa,2007,249,-74.596,39.9138,0.4109
US-Slt,Dfa,2007,265,-74.596,39.9138,0.3998
US-Slt,Dfa,2007,281,-74.596,39.9138,0.4579
US-Slt,Dfa,2007,297,-74.596,39.9138,0.3348
US-Slt,Dfa,2007,313,-74.596,39.9138,0.3413
US-Slt,Dfa,2007,329,-74.596,39.9138,0.2156
US-Slt,Dfa,2007,345,-74.596,39.9138,0.2003
US-Slt,Dfa,2007,361,-74.596,39.9138,0.2531
US-Slt,Dfa,2008,9,-74.596,39.9138,0.2365
US-Slt,Dfa,2008,25,-74.596,39.9138,0.2207
US-Slt,Dfa,2008,41,-74.596,39.9138,0.216
US-Slt,Dfa,2008,57,-74.596,39.9138,0.241
US-Slt,Dfa,2008,73,-74.596,39.9138,0.2092
US-Slt,Dfa,2008,89,-74.596,39.9138,0.2175
US-Slt,Dfa,2008,105,-74.596,39.9138,0.2201
US-Slt,Dfa,2008,121,-74.596,39.9138,0.412
US-Slt,Dfa,2008,137,-74.596,39.9138,0.4763
US-Slt,Dfa,2008,153,-74.596,39.9138,0.4972
US-Slt,Dfa,2008,169,-74.596,39.9138,0.6045
US-Slt,Dfa,2008,185,-74.596,39.9138,0.4594
US-Slt,Dfa,2008,201,-74.596,39.9138,0.4823
US-Slt,Dfa,2008,217,-74.596,39.9138,0.451
US-Slt,Dfa,2008,233,-74.596,39.9138,0.4312
US-Slt,Dfa,2008,249,-74.596,39.9138,0.4536
US-Slt,Dfa,2008,265,-74.596,39.9138,0.4466
US-Slt,Dfa,2008,281,-74.596,39.9138,0.3285
US-Slt,Dfa,2008,297,-74.596,39.9138,0.2494
US-Slt,Dfa,2008,313,-74.596,39.9138,0.2515
US-Slt,Dfa,2008,329,-74.596,39.9138,0.253
US-Slt,Dfa,2008,345,-74.596,39.9138,0.2299
US-Slt,Dfa,2008,361,-74.596,39.9138,0.2041
US-Slt,Dfa,2009,9,-74.596,39.9138,0.2164
US-Slt,Dfa,2009,25,-74.596,39.9138,0.2427
US-Slt,Dfa,2009,41,-74.596,39.9138,0.2417
US-Slt,Dfa,2009,57,-74.596,39.9138,0.2283
US-Slt,Dfa,2009,73,-74.596,39.9138,0.2436
US-Slt,Dfa,2009,89,-74.596,39.9138,0.2494
US-Slt,Dfa,2009,105,-74.596,39.9138,0.2695
US-Slt,Dfa,2009,121,-74.596,39.9138,0.4705
US-Slt,Dfa,2009,137,-74.596,39.9138,0.478
US-Slt,Dfa,2009,153,-74.596,39.9138,0.757
US-Slt,Dfa,2009,169,-74.596,39.9138,0.6262
US-Slt,Dfa,2009,185,-74.596,39.9138,0.3933
US-Slt,Dfa,2009,201,-74.596,39.9138,0.4933
US-Slt,Dfa,2009,217,-74.596,39.9138,0.4941
US-Slt,Dfa,2009,233,-74.596,39.9138,0.4855
US-Slt,Dfa,2009,249,-74.596,39.9138,0.493
US-Slt,Dfa,2009,265,-74.596,39.9138,0.4131
US-Slt,Dfa,2009,281,-74.596,39.9138,0.3983
US-Slt,Dfa,2009,297,-74.596,39.9138,0.2541
US-Slt,Dfa,2009,313,-74.596,39.9138,0.2238
US-Slt,Dfa,2009,329,-74.596,39.9138,0.2584
US-Slt,Dfa,2009,345,-74.596,39.9138,0.2435
US-Slt,Dfa,2009,361,-74.596,39.9138,0.2659
US-Slt,Dfa,2010,9,-74.596,39.9138,0.2601
US-Slt,Dfa,2010,25,-74.596,39.9138,0.2683
US-Slt,Dfa,2010,41,-74.596,39.9138,0.1187
US-Slt,Dfa,2010,57,-74.596,39.9138,0.2428
US-Slt,Dfa,2010,73,-74.596,39.9138,0.248
US-Slt,Dfa,2010,89,-74.596,39.9138,0.2658
US-Slt,Dfa,2010,105,-74.596,39.9138,0.33
US-Slt,Dfa,2010,121,-74.596,39.9138,0.5359
US-Slt,Dfa,2010,137,-74.596,39.9138,0.5971
US-Slt,Dfa,2010,153,-74.596,39.9138,0.5631
US-Slt,Dfa,2010,169,-74.596,39.9138,0.5392
US-Slt,Dfa,2010,185,-74.596,39.9138,0.5729
US-Slt,Dfa,2010,201,-74.596,39.9138,0.5572
US-Slt,Dfa,2010,217,-74.596,39.9138,0.5484
US-Slt,Dfa,2010,233,-74.596,39.9138,0.513
US-Slt,Dfa,2010,249,-74.596,39.9138,0.4523
US-Slt,Dfa,2010,265,-74.596,39.9138,0.4578
US-Slt,Dfa,2010,281,-74.596,39.9138,0.435
US-Slt,Dfa,2010,297,-74.596,39.9138,0.302
US-Slt,Dfa,2010,313,-74.596,39.9138,0.2728
US-Slt,Dfa,2010,329,-74.596,39.9138,0.2377
US-Slt,Dfa,2010,345,-74.596,39.9138,0.2388
US-Slt,Dfa,2010,361,-74.596,39.9138,0.2408
US-Slt,Dfa,2011,9,-74.596,39.9138,0.1652
US-Slt,Dfa,2011,25,-74.596,39.9138,0.132
US-Slt,Dfa,2011,41,-74.596,39.9138,0.239
US-Slt,Dfa,2011,57,-74.596,39.9138,0.2412
US-Slt,Dfa,2011,73,-74.596,39.9138,0.2503
US-Slt,Dfa,2011,89,-74.596,39.9138,0.2637
US-Slt,Dfa,2011,105,-74.596,39.9138,0.2384
US-Slt,Dfa,2011,121,-74.596,39.9138,0.4418
US-Slt,Dfa,2011,137,-74.596,39.9138,0.6053
US-Slt,Dfa,2011,153,-74.596,39.9138,0.5562
US-Slt,Dfa,2011,169,-74.596,39.9138,0.4647
US-Slt,Dfa,2011,185,-74.596,39.9138,0.5971
US-Slt,Dfa,2011,201,-74.596,39.9138,0.5856
US-Slt,Dfa,2011,217,-74.596,39.9138,0.5565
US-Slt,Dfa,2011,233,-74.596,39.9138,0.4748
US-Slt,Dfa,2011,249,-74.596,39.9138,0.4371
US-Slt,Dfa,2011,265,-74.596,39.9138,0.4176
US-Slt,Dfa,2011,281,-74.596,39.9138,0.3989
US-Slt,Dfa,2011,297,-74.596,39.9138,0.3888
US-Slt,Dfa,2011,313,-74.596,39.9138,0.2457
US-Slt,Dfa,2011,329,-74.596,39.9138,0.2131
US-Slt,Dfa,2011,345,-74.596,39.9138,0.2454
US-Slt,Dfa,2011,361,-74.596,39.9138,0.2279
US-Slt,Dfa,2012,9,-74.596,39.9138,0.2349
US-Slt,Dfa,2012,25,-74.596,39.9138,0.2434
US-Slt,Dfa,2012,41,-74.596,39.9138,0.2237
US-Slt,Dfa,2012,57,-74.596,39.9138,0.2265
US-Slt,Dfa,2012,73,-74.596,39.9138,0.2254
US-Slt,Dfa,2012,89,-74.596,39.9138,0.2384
US-Slt,Dfa,2012,105,-74.596,39.9138,0.2276
US-Slt,Dfa,2012,121,-74.596,39.9138,0.3885
US-Slt,Dfa,2012,137,-74.596,39.9138,0.5013
US-Slt,Dfa,2012,153,-74.596,39.9138,0.6244
US-Slt,Dfa,2012,169,-74.596,39.9138,0.5531
US-Slt,Dfa,2012,185,-74.596,39.9138,0.546
US-Slt,Dfa,2012,201,-74.596,39.9138,0.5871
US-Slt,Dfa,2012,217,-74.596,39.9138,0.4938
US-Slt,Dfa,2012,233,-74.596,39.9138,0.4752
US-Slt,Dfa,2012,249,-74.596,39.9138,0.4569
US-Slt,Dfa,2012,265,-74.596,39.9138,0.3978
US-Slt,Dfa,2012,281,-74.596,39.9138,0.4147
US-Slt,Dfa,2012,297,-74.596,39.9138,0.2813
US-Slt,Dfa,2012,313,-74.596,39.9138,0.2768
US-Slt,Dfa,2012,329,-74.596,39.9138,0.2702
US-Slt,Dfa,2012,345,-74.596,39.9138,0.2729
US-Slt,Dfa,2012,361,-74.596,39.9138,0.231
US-Slt,Dfa,2013,9,-74.596,39.9138,0.2503
US-Slt,Dfa,2013,25,-74.596,39.9138,0.2365
US-Slt,Dfa,2013,41,-74.596,39.9138,0.2513
US-Slt,Dfa,2013,57,-74.596,39.9138,0.2618
US-Slt,Dfa,2013,73,-74.596,39.9138,0.2449
US-Slt,Dfa,2013,89,-74.596,39.9138,0.2663
US-Slt,Dfa,2013,105,-74.596,39.9138,0.2712
US-Slt,Dfa,2013,121,-74.596,39.9138,0.2713
US-Slt,Dfa,2013,137,-74.596,39.9138,0.542
US-Slt,Dfa,2013,153,-74.596,39.9138,0.5133
US-Slt,Dfa,2013,169,-74.596,39.9138,0.5008
US-Slt,Dfa,2013,185,-74.596,39.9138,0.5024
US-Slt,Dfa,2013,201,-74.596,39.9138,0.5932
US-Slt,Dfa,2013,217,-74.596,39.9138,0.5744
US-Slt,Dfa,2013,233,-74.596,39.9138,0.4435
US-Slt,Dfa,2013,249,-74.596,39.9138,0.4162
US-Slt,Dfa,2013,265,-74.596,39.9138,0.4085
US-Slt,Dfa,2013,281,-74.596,39.9138,0.3598
US-Slt,Dfa,2013,297,-74.596,39.9138,0.3053
US-Slt,Dfa,2013,313,-74.596,39.9138,0.2715
US-Slt,Dfa,2013,329,-74.596,39.9138,0.244
US-Slt,Dfa,2013,345,-74.596,39.9138,0.2695
US-Slt,Dfa,2013,361,-74.596,39.9138,0.242
US-Slt,Dfa,2014,9,-74.596,39.9138,0.2415
US-Slt,Dfa,2014,25,-74.596,39.9138,0.2028
US-Slt,Dfa,2014,41,-74.596,39.9138,0.2635
US-Slt,Dfa,2014,57,-74.596,39.9138,0.242
US-Slt,Dfa,2014,73,-74.596,39.9138,0.2637
US-Slt,Dfa,2014,89,-74.596,39.9138,0.2731
US-Slt,Dfa,2014,105,-74.596,39.9138,0.2463
US-Slt,Dfa,2014,121,-74.596,39.9138,0.2816
US-Slt,Dfa,2014,137,-74.596,39.9138,0.5327
US-Slt,Dfa,2014,153,-74.596,39.9138,0.5885
US-Slt,Dfa,2014,169,-74.596,39.9138,0.5323
US-Slt,Dfa,2014,185,-74.596,39.9138,0.5616
US-Slt,Dfa,2014,201,-74.596,39.9138,0.5089
US-Slt,Dfa,2014,217,-74.596,39.9138,0.4979
US-Slt,Dfa,2014,233,-74.596,39.9138,0.5231
US-Slt,Dfa,2014,249,-74.596,39.9138,0.4722
US-Slt,Dfa,2014,265,-74.596,39.9138,0.4377
US-Slt,Dfa,2014,281,-74.596,39.9138,0.3995
US-Slt,Dfa,2014,297,-74.596,39.9138,0.3407
US-Slt,Dfa,2014,313,-74.596,39.9138,0.2668
US-Slt,Dfa,2014,329,-74.596,39.9138,0.148
US-Slt,Dfa,2014,345,-74.596,39.9138,0.2441
US-Slt,Dfa,2014,361,-74.596,39.9138,0.2894
US-Slt,Dfa,2015,9,-74.596,39.9138,0.2638
US-Slt,Dfa,2015,25,-74.596,39.9138,0.2334
US-Slt,Dfa,2015,41,-74.596,39.9138,0.2805
US-Slt,Dfa,2015,57,-74.596,39.9138,0.272
US-Slt,Dfa,2015,73,-74.596,39.9138,0.256
US-Slt,Dfa,2015,89,-74.596,39.9138,0.2743
US-Slt,Dfa,2015,105,-74.596,39.9138,0.294
US-Slt,Dfa,2015,121,-74.596,39.9138,0.2725
US-Slt,Dfa,2015,137,-74.596,39.9138,0.5439
US-Slt,Dfa,2015,153,-74.596,39.9138,0.5992
US-Slt,Dfa,2015,169,-74.596,39.9138,0.5611
US-Slt,Dfa,2015,185,-74.596,39.9138,0.5455
US-Slt,Dfa,2015,201,-74.596,39.9138,0.6241
US-Slt,Dfa,2015,217,-74.596,39.9138,0.549
US-Slt,Dfa,2015,233,-74.596,39.9138,0.5248
US-Slt,Dfa,2015,249,-74.596,39.9138,0.4819
US-Slt,Dfa,2015,265,-74.596,39.9138,0.5136
US-Slt,Dfa,2015,281,-74.596,39.9138,0.4518
US-Slt,Dfa,2015,297,-74.596,39.9138,0.3359
US-Slt,Dfa,2015,313,-74.596,39.9138,0.2645
US-Slt,Dfa,2015,329,-74.596,39.9138,0.2489
US-Slt,Dfa,2015,345,-74.596,39.9138,0.2559
US-Slt,Dfa,2015,361,-74.596,39.9138,0.2358
US-Slt,Dfa,2016,9,-74.596,39.9138,0.2731
US-Slt,Dfa,2016,25,-74.596,39.9138,0.2672
US-Slt,Dfa,2016,41,-74.596,39.9138,0.2602
US-Slt,Dfa,2016,57,-74.596,39.9138,0.2507
US-Slt,Dfa,2016,73,-74.596,39.9138,0.2816
US-Slt,Dfa,2016,89,-74.596,39.9138,0.2639
US-Slt,Dfa,2016,105,-74.596,39.9138,0.274
US-Slt,Dfa,2016,121,-74.596,39.9138,0.3239
US-Slt,Dfa,2016,137,-74.596,39.9138,0.3598
US-Slt,Dfa,2016,153,-74.596,39.9138,0.5591
US-Slt,Dfa,2016,169,-74.596,39.9138,0.6698
US-Slt,Dfa,2016,185,-74.596,39.9138,0.5493
US-Slt,Dfa,2016,201,-74.596,39.9138,0.4498
US-Slt,Dfa,2016,217,-74.596,39.9138,0.5617
US-Slt,Dfa,2016,233,-74.596,39.9138,0.4291
US-Slt,Dfa,2016,249,-74.596,39.9138,0.5308
US-Slt,Dfa,2016,265,-74.596,39.9138,0.4788
US-Slt,Dfa,2016,281,-74.596,39.9138,0.4897
US-Slt,Dfa,2016,297,-74.596,39.9138,0.469
US-Slt,Dfa,2016,313,-74.596,39.9138,0.2851
US-Slt,Dfa,2016,329,-74.596,39.9138,0.2604
US-Slt,Dfa,2016,345,-74.596,39.9138,0.2718
US-Slt,Dfa,2016,361,-74.596,39.9138,0.2396
US-Slt,Dfa,2017,9,-74.596,39.9138,0.2396
US-Slt,Dfa,2017,25,-74.596,39.9138,0.2332
US-Slt,Dfa,2017,41,-74.596,39.9138,0.2452
US-Slt,Dfa,2017,57,-74.596,39.9138,0.2726
US-Slt,Dfa,2017,73,-74.596,39.9138,0.2356
US-Slt,Dfa,2017,89,-74.596,39.9138,0.2594
US-Slt,Dfa,2017,105,-74.596,39.9138,0.2712
US-Slt,Dfa,2017,121,-74.596,39.9138,0.4173
US-Slt,Dfa,2017,137,-74.596,39.9138,0.4706
US-Slt,Dfa,2017,153,-74.596,39.9138,0.578
US-Slt,Dfa,2017,169,-74.596,39.9138,0.6289
US-Slt,Dfa,2017,185,-74.596,39.9138,0.5959
US-Slt,Dfa,2017,201,-74.596,39.9138,0.6032
US-Slt,Dfa,2017,217,-74.596,39.9138,0.583
US-Slt,Dfa,2017,233,-74.596,39.9138,0.5292
US-Slt,Dfa,2017,249,-74.596,39.9138,0.5247
US-Slt,Dfa,2017,265,-74.596,39.9138,0.5093
US-Slt,Dfa,2017,281,-74.596,39.9138,0.4335
US-Slt,Dfa,2017,297,-74.596,39.9138,0.3672
US-Slt,Dfa,2017,313,-74.596,39.9138,0.2708
US-Slt,Dfa,2017,329,-74.596,39.9138,0.2874
US-Slt,Dfa,2017,345,-74.596,39.9138,0.3097
US-Slt,Dfa,2017,361,-74.596,39.9138,0.2682
US-Slt,Dfa,2018,9,-74.596,39.9138,0.2662
US-Slt,Dfa,2018,25,-74.596,39.9138,0.2341
US-Slt,Dfa,2018,41,-74.596,39.9138,0.257
US-Slt,Dfa,2018,57,-74.596,39.9138,0.2701
US-Slt,Dfa,2018,73,-74.596,39.9138,0.2778
US-Slt,Dfa,2018,89,-74.596,39.9138,0.2677
US-Slt,Dfa,2018,105,-74.596,39.9138,0.2605
US-Slt,Dfa,2018,121,-74.596,39.9138,0.2421
US-Slt,Dfa,2018,137,-74.596,39.9138,0.57
US-Slt,Dfa,2018,153,-74.596,39.9138,0.6813
US-Slt,Dfa,2018,169,-74.596,39.9138,0.6104
US-Slt,Dfa,2018,185,-74.596,39.9138,0.5453
US-Slt,Dfa,2018,201,-74.596,39.9138,0.3739
US-Slt,Dfa,2018,217,-74.596,39.9138,0.6062
US-Slt,Dfa,2018,233,-74.596,39.9138,0.4852
US-Slt,Dfa,2018,249,-74.596,39.9138,0.4463
US-Slt,Dfa,2018,265,-74.596,39.9138,0.4767
US-Slt,Dfa,2018,281,-74.596,39.9138,0.5204
US-Slt,Dfa,2018,297,-74.596,39.9138,0.4092
US-Slt,Dfa,2018,313,-74.596,39.9138,0.3161
US-Slt,Dfa,2018,329,-74.596,39.9138,0.284
US-Slt,Dfa,2018,345,-74.596,39.9138,0.2612
US-Slt,Dfa,2018,361,-74.596,39.9138,0.0881
US-Slt,Dfa,2019,9,-74.596,39.9138,0.2335
US-Slt,Dfa,2019,25,-74.596,39.9138,0.2529
US-Slt,Dfa,2019,41,-74.596,39.9138,0.2684
US-Slt,Dfa,2019,57,-74.596,39.9138,0.2735
US-Slt,Dfa,2019,73,-74.596,39.9138,0.2127
US-Slt,Dfa,2019,89,-74.596,39.9138,0.2255
US-Slt,Dfa,2019,105,-74.596,39.9138,0.2511
US-Slt,Dfa,2019,121,-74.596,39.9138,0.2795
US-Slt,Dfa,2019,137,-74.596,39.9138,0.4713
US-Slt,Dfa,2019,153,-74.596,39.9138,0.5352
US-Slt,Dfa,2019,169,-74.596,39.9138,0.5269
US-Slt,Dfa,2019,185,-74.596,39.9138,0.6043
US-Slt,Dfa,2019,201,-74.596,39.9138,0.4328
US-Slt,Dfa,2019,217,-74.596,39.9138,0.5364
US-Slt,Dfa,2019,233,-74.596,39.9138,0.4711
US-Slt,Dfa,2019,249,-74.596,39.9138,0.4241
US-Slt,Dfa,2019,265,-74.596,39.9138,0.4116
US-Slt,Dfa,2019,281,-74.596,39.9138,0.3595
US-Slt,Dfa,2019,297,-74.596,39.9138,0.3436
US-Slt,Dfa,2019,313,-74.596,39.9138,0.2793
US-Slt,Dfa,2019,329,-74.596,39.9138,0.2595
US-Slt,Dfa,2019,345,-74.596,39.9138,0.2623
US-Slt,Dfa,2019,361,-74.596,39.9138,0.2505
US-Slt,Dfa,2020,9,-74.596,39.9138,0.2852
US-Slt,Dfa,2020,25,-74.596,39.9138,0.241
US-Slt,Dfa,2020,41,-74.596,39.9138,0.2487
US-Slt,Dfa,2020,57,-74.596,39.9138,0.279
US-Slt,Dfa,2020,73,-74.596,39.9138,0.2337
US-Slt,Dfa,2020,89,-74.596,39.9138,0.2064
US-Slt,Dfa,2020,105,-74.596,39.9138,0.2856
US-Slt,Dfa,2020,121,-74.596,39.9138,0.3172
US-Slt,Dfa,2020,137,-74.596,39.9138,0.4628
US-Slt,Dfa,2020,153,-74.596,39.9138,0.6584
US-Slt,Dfa,2020,169,-74.596,39.9138,0.5709
US-Slt,Dfa,2020,185,-74.596,39.9138,0.6551
US-Slt,Dfa,2020,201,-74.596,39.9138,0.5853
US-Slt,Dfa,2020,217,-74.596,39.9138,0.6282
US-Slt,Dfa,2020,233,-74.596,39.9138,0.5089
US-Slt,Dfa,2020,249,-74.596,39.9138,0.4815
US-Slt,Dfa,2020,265,-74.596,39.9138,0.4447
US-Slt,Dfa,2020,281,-74.596,39.9138,0.3717
US-Slt,Dfa,2020,297,-74.596,39.9138,0.281
US-Slt,Dfa,2020,313,-74.596,39.9138,0.2592
US-Slt,Dfa,2020,329,-74.596,39.9138,0.2988
US-Slt,Dfa,2020,345,-74.596,39.9138,0.2303
US-Slt,Dfa,2020,361,-74.596,39.9138,0.259
US-Slt,Dfa,2021,9,-74.596,39.9138,0.2372
US-Slt,Dfa,2021,25,-74.596,39.9138,0.2816
US-Slt,Dfa,2021,41,-74.596,39.9138,0.2291
US-Slt,Dfa,2021,57,-74.596,39.9138,0.2782
US-Slt,Dfa,2021,73,-74.596,39.9138,0.2784
US-Slt,Dfa,2021,89,-74.596,39.9138,0.2626
US-Slt,Dfa,2021,105,-74.596,39.9138,0.2547
US-Slt,Dfa,2021,121,-74.596,39.9138,0.4034
US-Slt,Dfa,2021,137,-74.596,39.9138,0.4931
US-Slt,Dfa,2021,153,-74.596,39.9138,0.5589
US-Slt,Dfa,2021,169,-74.596,39.9138,0.6023
US-Slt,Dfa,2021,185,-74.596,39.9138,0.5555
US-Slt,Dfa,2021,201,-74.596,39.9138,0.5381
US-Slt,Dfa,2021,217,-74.596,39.9138,0.529
US-Slt,Dfa,2021,233,-74.596,39.9138,0.5706
US-Slt,Dfa,2021,249,-74.596,39.9138,0.4563
US-Slt,Dfa,2021,265,-74.596,39.9138,0.4524
US-Slt,Dfa,2021,281,-74.596,39.9138,0.4004
US-Slt,Dfa,2021,297,-74.596,39.9138,0.3875
US-Slt,Dfa,2021,313,-74.596,39.9138,0.2789
US-Slt,Dfa,2021,329,-74.596,39.9138,0.1938
US-Slt,Dfa,2021,345,-74.596,39.9138,0.2609
US-Slt,Dfa,2021,361,-74.596,39.9138,0.2923
US-Slt,Dfa,2022,9,-74.596,39.9138,0.252
US-Slt,Dfa,2022,25,-74.596,39.9138,0.2906
US-Slt,Dfa,2022,41,-74.596,39.9138,0.2617
US-Slt,Dfa,2022,57,-74.596,39.9138,0.2966
US-Slt,Dfa,2022,73,-74.596,39.9138,0.2428
US-Slt,Dfa,2022,89,-74.596,39.9138,0.0197
US-Slt,Dfa,2022,105,-74.596,39.9138,0.2899
US-Slt,Dfa,2022,121,-74.596,39.9138,0.3191
US-Slt,Dfa,2022,137,-74.596,39.9138,0.4967
US-Slt,Dfa,2022,153,-74.596,39.9138,0.5505
US-Slt,Dfa,2022,169,-74.596,39.9138,0.6112
US-Slt,Dfa,2022,185,-74.596,39.9138,0.5438
US-Slt,Dfa,2022,201,-74.596,39.9138,0.5573
